drug1,drug2,cell,label
Clofarabine,Allopurinol,NCI-H460,0
Clofarabine,Allopurinol,PC-3,0
Clofarabine,Allopurinol,RPMI-8226,1
Clofarabine,Allopurinol,T-47D,0
Clofarabine,Allopurinol,UO-31,0
Gefitinib,Methotrexate,HS 578T,1
Gefitinib,Methotrexate,HT29,0
Gefitinib,Methotrexate,IGROV1,1
Gefitinib,Methotrexate,MCF7,1
Gefitinib,Methotrexate,NCI-H460,1
Gefitinib,Methotrexate,PC-3,1
Gefitinib,Methotrexate,RPMI-8226,0
Gefitinib,Methotrexate,SK-MEL-2,1
Gefitinib,Methotrexate,T-47D,0
Gefitinib,Methotrexate,UO-31,0
Gefitinib,Abiraterone,HS 578T,1
Gefitinib,Abiraterone,HT29,1
Gefitinib,Abiraterone,IGROV1,1
Gefitinib,Abiraterone,LOX IMVI,0
Gefitinib,Abiraterone,MCF7,1
Gefitinib,Abiraterone,NCI-H460,0
Gefitinib,Abiraterone,PC-3,0
Gefitinib,Abiraterone,RPMI-8226,1
Gefitinib,Abiraterone,SK-MEL-2,1
Gefitinib,Abiraterone,T-47D,1
Gefitinib,Abiraterone,UO-31,1
Gefitinib,Docetaxel,HS 578T,0
Gefitinib,Docetaxel,HT29,0
Gefitinib,Docetaxel,IGROV1,0
Gefitinib,Docetaxel,LOX IMVI,0
Gefitinib,Docetaxel,MCF7,1
Gefitinib,Docetaxel,NCI-H460,1
Gefitinib,Docetaxel,PC-3,1
Gefitinib,Docetaxel,RPMI-8226,0
Gefitinib,Docetaxel,SK-MEL-2,1
Gefitinib,Docetaxel,T-47D,1
Gefitinib,Docetaxel,UO-31,1
Gefitinib,Erlotinib,HS 578T,1
Gefitinib,Erlotinib,HT29,1
Gefitinib,Erlotinib,IGROV1,1
Gefitinib,Erlotinib,LOX IMVI,0
Gefitinib,Erlotinib,MCF7,1
Gefitinib,Erlotinib,NCI-H460,1
Gefitinib,Erlotinib,PC-3,1
Gefitinib,Erlotinib,RPMI-8226,1
Gefitinib,Erlotinib,SK-MEL-2,0
Gefitinib,Erlotinib,T-47D,0
Gefitinib,Erlotinib,UO-31,0
Gefitinib,Lapatinib,HS 578T,0
Gefitinib,Lapatinib,HT29,1
Gefitinib,Lapatinib,IGROV1,0
Gefitinib,Lapatinib,LOX IMVI,0
Gefitinib,Lapatinib,MCF7,1
Gefitinib,Lapatinib,NCI-H460,0
Gefitinib,Lapatinib,PC-3,0
Gefitinib,Lapatinib,SK-MEL-2,0
Gefitinib,Lapatinib,T-47D,1
Gefitinib,Lapatinib,UO-31,0
Gefitinib,Sorafenib,HS 578T,0
Gefitinib,Sorafenib,HT29,1
Gefitinib,Sorafenib,IGROV1,0
Gefitinib,Sorafenib,LOX IMVI,0
Gefitinib,Sorafenib,MCF7,1
Gefitinib,Sorafenib,NCI-H460,0
Gefitinib,Sorafenib,PC-3,0
Gefitinib,Sorafenib,RPMI-8226,0
Gefitinib,Sorafenib,SK-MEL-2,0
Gefitinib,Sorafenib,T-47D,1
Gefitinib,Sorafenib,UO-31,0
Gefitinib,Lenalidomide,HS 578T,0
Gefitinib,Lenalidomide,HT29,1
Gefitinib,Lenalidomide,IGROV1,0
Gefitinib,Lenalidomide,LOX IMVI,1
Gefitinib,Lenalidomide,MCF7,0
Gefitinib,Lenalidomide,NCI-H460,0
Gefitinib,Lenalidomide,PC-3,0
Gefitinib,Lenalidomide,RPMI-8226,0
Gefitinib,Lenalidomide,SK-MEL-2,0
Gefitinib,Lenalidomide,T-47D,0
Gefitinib,Lenalidomide,UO-31,0
Gefitinib,Capecitabine,HS 578T,0
Gefitinib,Capecitabine,HT29,0
Gefitinib,Capecitabine,IGROV1,0
Gefitinib,Capecitabine,LOX IMVI,0
Gefitinib,Capecitabine,MCF7,0
Gefitinib,Capecitabine,NCI-H460,1
Gefitinib,Capecitabine,PC-3,0
Gefitinib,Capecitabine,RPMI-8226,0
Gefitinib,Capecitabine,SK-MEL-2,0
Gefitinib,Capecitabine,T-47D,0
Gefitinib,Capecitabine,UO-31,0
Gefitinib,Tretinoin,HS 578T,1
Gefitinib,Tretinoin,HT29,1
Gefitinib,Tretinoin,IGROV1,1
Gefitinib,Tretinoin,LOX IMVI,0
Gefitinib,Tretinoin,MCF7,1
Gefitinib,Tretinoin,NCI-H460,1
Gefitinib,Tretinoin,PC-3,0
Gefitinib,Tretinoin,RPMI-8226,0
Gefitinib,Tretinoin,SK-MEL-2,0
Gefitinib,Tretinoin,T-47D,1
Gefitinib,Tretinoin,UO-31,0
Gefitinib,Decitabine,HS 578T,1
Gefitinib,Decitabine,HT29,1
Gefitinib,Decitabine,IGROV1,1
Gefitinib,Decitabine,LOX IMVI,1
Gefitinib,Decitabine,MCF7,1
Gefitinib,Decitabine,NCI-H460,1
Gefitinib,Decitabine,PC-3,1
Gefitinib,Decitabine,RPMI-8226,0
Gefitinib,Decitabine,SK-MEL-2,1
Gefitinib,Decitabine,T-47D,1
Gefitinib,Decitabine,UO-31,1
Gefitinib,Teniposide,HS 578T,1
Gefitinib,Teniposide,HT29,1
Gefitinib,Teniposide,IGROV1,1
Gefitinib,Teniposide,LOX IMVI,0
Gefitinib,Teniposide,MCF7,1
Gefitinib,Teniposide,NCI-H460,1
Gefitinib,Teniposide,PC-3,1
Gefitinib,Teniposide,RPMI-8226,0
Gefitinib,Teniposide,SK-MEL-2,0
Gefitinib,Teniposide,T-47D,0
Gefitinib,Teniposide,UO-31,1
Gefitinib,Dactinomycin,HS 578T,1
Gefitinib,Dactinomycin,HT29,1
Gefitinib,Dactinomycin,IGROV1,1
Gefitinib,Dactinomycin,LOX IMVI,1
Gefitinib,Dactinomycin,MCF7,1
Gefitinib,Dactinomycin,NCI-H460,1
Gefitinib,Dactinomycin,PC-3,1
Gefitinib,Dactinomycin,RPMI-8226,1
Gefitinib,Dactinomycin,SK-MEL-2,1
Gefitinib,Dactinomycin,T-47D,1
Gefitinib,Dactinomycin,UO-31,1
Gefitinib,Nilotinib,HS 578T,0
Gefitinib,Nilotinib,HT29,1
Gefitinib,Nilotinib,IGROV1,0
Gefitinib,Nilotinib,LOX IMVI,0
Gefitinib,Nilotinib,MCF7,1
Gefitinib,Nilotinib,NCI-H460,0
Gefitinib,Nilotinib,PC-3,0
Gefitinib,Nilotinib,RPMI-8226,1
Gefitinib,Nilotinib,SK-MEL-2,0
Gefitinib,Nilotinib,T-47D,0
Gefitinib,Nilotinib,UO-31,0
Gefitinib,2-fluoroAraA (fludarabine),HS 578T,0
Gefitinib,2-fluoroAraA (fludarabine),HT29,0
Gefitinib,2-fluoroAraA (fludarabine),IGROV1,0
Gefitinib,2-fluoroAraA (fludarabine),LOX IMVI,1
Gefitinib,2-fluoroAraA (fludarabine),MCF7,1
Gefitinib,2-fluoroAraA (fludarabine),NCI-H460,1
Gefitinib,2-fluoroAraA (fludarabine),PC-3,1
Gefitinib,2-fluoroAraA (fludarabine),RPMI-8226,0
Gefitinib,2-fluoroAraA (fludarabine),SK-MEL-2,0
Gefitinib,2-fluoroAraA (fludarabine),T-47D,0
Gefitinib,2-fluoroAraA (fludarabine),UO-31,0
Gefitinib,Mercaptopurine,HS 578T,0
Gefitinib,Mercaptopurine,HT29,0
Gefitinib,Mercaptopurine,IGROV1,0
Gefitinib,Mercaptopurine,LOX IMVI,0
Gefitinib,Mercaptopurine,MCF7,0
Gefitinib,Mercaptopurine,NCI-H460,1
Gefitinib,Mercaptopurine,PC-3,0
Gefitinib,Mercaptopurine,RPMI-8226,0
Gefitinib,Mercaptopurine,SK-MEL-2,1
Gefitinib,Mercaptopurine,T-47D,1
Gefitinib,Mercaptopurine,UO-31,1
Gefitinib,Dasatinib,HS 578T,1
Gefitinib,Dasatinib,HT29,1
Gefitinib,Dasatinib,IGROV1,1
Gefitinib,Dasatinib,LOX IMVI,0
Gefitinib,Dasatinib,MCF7,0
Gefitinib,Dasatinib,NCI-H460,1
Gefitinib,Dasatinib,PC-3,1
Gefitinib,Dasatinib,RPMI-8226,1
Gefitinib,Dasatinib,SK-MEL-2,0
Gefitinib,Dasatinib,T-47D,1
Gefitinib,Dasatinib,UO-31,1
Gefitinib,Sirolimus (rapamycin),HS 578T,0
Gefitinib,Sirolimus (rapamycin),HT29,1
Gefitinib,Sirolimus (rapamycin),IGROV1,1
Gefitinib,Sirolimus (rapamycin),LOX IMVI,0
Gefitinib,Sirolimus (rapamycin),MCF7,0
Gefitinib,Sirolimus (rapamycin),NCI-H460,1
Gefitinib,Sirolimus (rapamycin),PC-3,0
Gefitinib,Sirolimus (rapamycin),RPMI-8226,1
Gefitinib,Sirolimus (rapamycin),SK-MEL-2,1
Gefitinib,Sirolimus (rapamycin),T-47D,1
Gefitinib,Sirolimus (rapamycin),UO-31,1
Gefitinib,Sunitinib,HS 578T,0
Gefitinib,Sunitinib,HT29,1
Gefitinib,Sunitinib,IGROV1,0
Gefitinib,Sunitinib,LOX IMVI,0
Gefitinib,Sunitinib,MCF7,1
Gefitinib,Sunitinib,NCI-H460,0
Gefitinib,Sunitinib,PC-3,0
Gefitinib,Sunitinib,RPMI-8226,1
Gefitinib,Sunitinib,SK-MEL-2,0
Gefitinib,Sunitinib,T-47D,0
Gefitinib,Sunitinib,UO-31,0
Gefitinib,Axitinib,HS 578T,1
Gefitinib,Axitinib,HT29,1
Gefitinib,Axitinib,IGROV1,1
Gefitinib,Axitinib,LOX IMVI,0
Gefitinib,Axitinib,MCF7,1
Gefitinib,Axitinib,NCI-H460,1
Gefitinib,Axitinib,PC-3,0
Gefitinib,Axitinib,RPMI-8226,1
Gefitinib,Axitinib,SK-MEL-2,1
Gefitinib,Axitinib,T-47D,1
Gefitinib,Axitinib,UO-31,1
Gefitinib,Crizotinib,HS 578T,1
Gefitinib,Crizotinib,HT29,1
Gefitinib,Crizotinib,IGROV1,0
Gefitinib,Crizotinib,LOX IMVI,0
Gefitinib,Crizotinib,MCF7,1
Gefitinib,Crizotinib,NCI-H460,1
Gefitinib,Crizotinib,PC-3,1
Gefitinib,Crizotinib,RPMI-8226,1
Gefitinib,Crizotinib,SK-MEL-2,0
Gefitinib,Crizotinib,T-47D,1
Gefitinib,Crizotinib,UO-31,1
Gefitinib,Ruxolitinib,HS 578T,1
Gefitinib,Ruxolitinib,HT29,0
Gefitinib,Ruxolitinib,IGROV1,1
Gefitinib,Ruxolitinib,LOX IMVI,1
Gefitinib,Ruxolitinib,MCF7,1
Gefitinib,Ruxolitinib,NCI-H460,0
Gefitinib,Ruxolitinib,PC-3,0
Gefitinib,Ruxolitinib,RPMI-8226,0
Gefitinib,Ruxolitinib,SK-MEL-2,0
Gefitinib,Ruxolitinib,T-47D,0
Gefitinib,Ruxolitinib,UO-31,1
Gefitinib,Vemurafenib,HS 578T,0
Gefitinib,Vemurafenib,HT29,1
Gefitinib,Vemurafenib,IGROV1,0
Gefitinib,Vemurafenib,LOX IMVI,0
Gefitinib,Vemurafenib,MCF7,1
Gefitinib,Vemurafenib,NCI-H460,0
Gefitinib,Vemurafenib,PC-3,0
Gefitinib,Vemurafenib,RPMI-8226,0
Gefitinib,Vemurafenib,SK-MEL-2,0
Gefitinib,Vemurafenib,T-47D,1
Gefitinib,Vemurafenib,UO-31,0
Gefitinib,Everolimus,HS 578T,1
Gefitinib,Everolimus,HT29,0
Gefitinib,Everolimus,IGROV1,1
Gefitinib,Everolimus,LOX IMVI,0
Gefitinib,Everolimus,MCF7,1
Gefitinib,Everolimus,NCI-H460,1
Gefitinib,Everolimus,PC-3,1
Gefitinib,Everolimus,RPMI-8226,1
Gefitinib,Everolimus,SK-MEL-2,0
Gefitinib,Everolimus,T-47D,1
Gefitinib,Everolimus,UO-31,1
Gefitinib,Dacarbazine,HS 578T,1
Gefitinib,Dacarbazine,HT29,0
Gefitinib,Dacarbazine,IGROV1,1
Gefitinib,Dacarbazine,LOX IMVI,1
Gefitinib,Dacarbazine,MCF7,0
Gefitinib,Dacarbazine,NCI-H460,0
Gefitinib,Dacarbazine,PC-3,0
Gefitinib,Dacarbazine,RPMI-8226,0
Gefitinib,Dacarbazine,SK-MEL-2,0
Gefitinib,Dacarbazine,T-47D,0
Gefitinib,Dacarbazine,UO-31,1
Gefitinib,Allopurinol,HS 578T,0
Gefitinib,Allopurinol,HT29,0
Gefitinib,Allopurinol,IGROV1,0
Gefitinib,Allopurinol,LOX IMVI,1
Gefitinib,Allopurinol,MCF7,0
Gefitinib,Allopurinol,NCI-H460,0
Gefitinib,Allopurinol,PC-3,0
Gefitinib,Allopurinol,RPMI-8226,0
Gefitinib,Allopurinol,SK-MEL-2,0
Gefitinib,Allopurinol,T-47D,0
Gefitinib,Allopurinol,UO-31,1
Methotrexate,Abiraterone,HS 578T,0
Methotrexate,Abiraterone,HT29,0
Methotrexate,Abiraterone,IGROV1,0
Methotrexate,Abiraterone,LOX IMVI,0
Methotrexate,Abiraterone,MCF7,0
Methotrexate,Abiraterone,NCI-H460,0
Methotrexate,Abiraterone,PC-3,0
Methotrexate,Abiraterone,RPMI-8226,0
Methotrexate,Abiraterone,SK-MEL-2,0
Methotrexate,Abiraterone,T-47D,0
Methotrexate,Abiraterone,UO-31,0
Methotrexate,Docetaxel,HS 578T,0
Methotrexate,Docetaxel,HT29,0
Methotrexate,Docetaxel,IGROV1,1
Methotrexate,Docetaxel,LOX IMVI,0
Methotrexate,Docetaxel,MCF7,0
Methotrexate,Docetaxel,NCI-H460,0
Methotrexate,Docetaxel,PC-3,0
Methotrexate,Docetaxel,RPMI-8226,0
Methotrexate,Docetaxel,T-47D,1
Methotrexate,Docetaxel,UO-31,0
Methotrexate,Erlotinib,HS 578T,0
Methotrexate,Erlotinib,HT29,0
Methotrexate,Erlotinib,IGROV1,1
Methotrexate,Erlotinib,LOX IMVI,0
Methotrexate,Erlotinib,MCF7,0
Methotrexate,Erlotinib,NCI-H460,0
Methotrexate,Erlotinib,PC-3,0
Methotrexate,Erlotinib,RPMI-8226,0
Methotrexate,Erlotinib,T-47D,0
Methotrexate,Erlotinib,UO-31,0
Methotrexate,Lapatinib,HS 578T,0
Methotrexate,Lapatinib,HT29,0
Methotrexate,Lapatinib,LOX IMVI,0
Methotrexate,Lapatinib,MCF7,0
Methotrexate,Lapatinib,NCI-H460,0
Methotrexate,Lapatinib,PC-3,0
Methotrexate,Lapatinib,RPMI-8226,0
Methotrexate,Lapatinib,T-47D,1
Methotrexate,Lapatinib,UO-31,0
Methotrexate,Sorafenib,HS 578T,0
Methotrexate,Sorafenib,HT29,0
Methotrexate,Sorafenib,IGROV1,0
Methotrexate,Sorafenib,LOX IMVI,0
Methotrexate,Sorafenib,MCF7,0
Methotrexate,Sorafenib,PC-3,0
Methotrexate,Sorafenib,RPMI-8226,0
Methotrexate,Sorafenib,SK-MEL-2,0
Methotrexate,Sorafenib,T-47D,0
Methotrexate,Sorafenib,UO-31,0
Methotrexate,Lenalidomide,HS 578T,0
Methotrexate,Lenalidomide,HT29,0
Methotrexate,Lenalidomide,IGROV1,0
Methotrexate,Lenalidomide,LOX IMVI,0
Methotrexate,Lenalidomide,MCF7,0
Methotrexate,Lenalidomide,NCI-H460,0
Methotrexate,Lenalidomide,PC-3,1
Methotrexate,Lenalidomide,RPMI-8226,0
Methotrexate,Lenalidomide,SK-MEL-2,0
Methotrexate,Lenalidomide,T-47D,0
Methotrexate,Lenalidomide,UO-31,1
Methotrexate,Capecitabine,HS 578T,0
Methotrexate,Capecitabine,HT29,0
Methotrexate,Capecitabine,IGROV1,0
Methotrexate,Capecitabine,LOX IMVI,0
Methotrexate,Capecitabine,MCF7,0
Methotrexate,Capecitabine,NCI-H460,0
Methotrexate,Capecitabine,RPMI-8226,0
Methotrexate,Capecitabine,T-47D,0
Methotrexate,Capecitabine,UO-31,0
Methotrexate,Tretinoin,HS 578T,0
Methotrexate,Tretinoin,HT29,0
Methotrexate,Tretinoin,IGROV1,0
Methotrexate,Tretinoin,LOX IMVI,0
Methotrexate,Tretinoin,MCF7,1
Methotrexate,Tretinoin,NCI-H460,0
Methotrexate,Tretinoin,PC-3,0
Methotrexate,Tretinoin,RPMI-8226,0
Methotrexate,Tretinoin,UO-31,0
Methotrexate,Decitabine,HS 578T,0
Methotrexate,Decitabine,HT29,0
Methotrexate,Decitabine,IGROV1,0
Methotrexate,Decitabine,LOX IMVI,0
Methotrexate,Decitabine,MCF7,0
Methotrexate,Decitabine,NCI-H460,1
Methotrexate,Decitabine,PC-3,0
Methotrexate,Decitabine,RPMI-8226,0
Methotrexate,Decitabine,T-47D,1
Methotrexate,Decitabine,UO-31,0
Methotrexate,Teniposide,HS 578T,0
Methotrexate,Teniposide,HT29,0
Methotrexate,Teniposide,IGROV1,0
Methotrexate,Teniposide,LOX IMVI,0
Methotrexate,Teniposide,MCF7,1
Methotrexate,Teniposide,NCI-H460,0
Methotrexate,Teniposide,PC-3,0
Methotrexate,Teniposide,SK-MEL-2,0
Methotrexate,Teniposide,T-47D,0
Methotrexate,Teniposide,UO-31,0
Methotrexate,Dactinomycin,HS 578T,0
Methotrexate,Dactinomycin,HT29,0
Methotrexate,Dactinomycin,LOX IMVI,0
Methotrexate,Dactinomycin,MCF7,0
Methotrexate,Dactinomycin,NCI-H460,0
Methotrexate,Dactinomycin,PC-3,0
Methotrexate,Dactinomycin,RPMI-8226,0
Methotrexate,Dactinomycin,T-47D,0
Methotrexate,Dactinomycin,UO-31,0
Methotrexate,Nilotinib,HS 578T,0
Methotrexate,Nilotinib,HT29,0
Methotrexate,Nilotinib,IGROV1,0
Methotrexate,Nilotinib,LOX IMVI,0
Methotrexate,Nilotinib,MCF7,0
Methotrexate,Nilotinib,NCI-H460,0
Methotrexate,Nilotinib,PC-3,0
Methotrexate,Nilotinib,RPMI-8226,0
Methotrexate,Nilotinib,T-47D,1
Methotrexate,Nilotinib,UO-31,0
Methotrexate,2-fluoroAraA (fludarabine),HS 578T,0
Methotrexate,2-fluoroAraA (fludarabine),HT29,0
Methotrexate,2-fluoroAraA (fludarabine),LOX IMVI,0
Methotrexate,2-fluoroAraA (fludarabine),MCF7,0
Methotrexate,2-fluoroAraA (fludarabine),NCI-H460,0
Methotrexate,2-fluoroAraA (fludarabine),RPMI-8226,0
Methotrexate,2-fluoroAraA (fludarabine),T-47D,0
Methotrexate,2-fluoroAraA (fludarabine),UO-31,0
Methotrexate,Mercaptopurine,HS 578T,0
Methotrexate,Mercaptopurine,HT29,0
Methotrexate,Mercaptopurine,IGROV1,0
Methotrexate,Mercaptopurine,LOX IMVI,0
Methotrexate,Mercaptopurine,MCF7,0
Methotrexate,Mercaptopurine,NCI-H460,0
Methotrexate,Mercaptopurine,PC-3,0
Methotrexate,Mercaptopurine,RPMI-8226,0
Methotrexate,Mercaptopurine,SK-MEL-2,0
Methotrexate,Mercaptopurine,T-47D,0
Methotrexate,Mercaptopurine,UO-31,0
Methotrexate,Dasatinib,HS 578T,0
Methotrexate,Dasatinib,HT29,0
Methotrexate,Dasatinib,IGROV1,0
Methotrexate,Dasatinib,LOX IMVI,0
Methotrexate,Dasatinib,MCF7,0
Methotrexate,Dasatinib,NCI-H460,0
Methotrexate,Dasatinib,PC-3,0
Methotrexate,Dasatinib,RPMI-8226,0
Methotrexate,Dasatinib,T-47D,1
Methotrexate,Dasatinib,UO-31,0
Methotrexate,Sirolimus (rapamycin),HS 578T,0
Methotrexate,Sirolimus (rapamycin),HT29,0
Methotrexate,Sirolimus (rapamycin),IGROV1,0
Methotrexate,Sirolimus (rapamycin),LOX IMVI,0
Methotrexate,Sirolimus (rapamycin),MCF7,0
Methotrexate,Sirolimus (rapamycin),NCI-H460,0
Methotrexate,Sirolimus (rapamycin),PC-3,0
Methotrexate,Sirolimus (rapamycin),RPMI-8226,0
Methotrexate,Sirolimus (rapamycin),T-47D,1
Methotrexate,Sirolimus (rapamycin),UO-31,0
Methotrexate,Sunitinib,HS 578T,0
Methotrexate,Sunitinib,HT29,0
Methotrexate,Sunitinib,IGROV1,0
Methotrexate,Sunitinib,LOX IMVI,0
Methotrexate,Sunitinib,MCF7,0
Methotrexate,Sunitinib,NCI-H460,0
Methotrexate,Sunitinib,PC-3,0
Methotrexate,Sunitinib,RPMI-8226,0
Methotrexate,Sunitinib,T-47D,0
Methotrexate,Sunitinib,UO-31,0
Methotrexate,Axitinib,HS 578T,0
Methotrexate,Axitinib,HT29,0
Methotrexate,Axitinib,IGROV1,0
Methotrexate,Axitinib,LOX IMVI,0
Methotrexate,Axitinib,MCF7,0
Methotrexate,Axitinib,NCI-H460,0
Methotrexate,Axitinib,PC-3,0
Methotrexate,Axitinib,SK-MEL-2,0
Methotrexate,Axitinib,T-47D,0
Methotrexate,Axitinib,UO-31,0
Methotrexate,Crizotinib,HS 578T,0
Methotrexate,Crizotinib,HT29,0
Methotrexate,Crizotinib,IGROV1,0
Methotrexate,Crizotinib,LOX IMVI,0
Methotrexate,Crizotinib,MCF7,0
Methotrexate,Crizotinib,NCI-H460,0
Methotrexate,Crizotinib,PC-3,0
Methotrexate,Crizotinib,RPMI-8226,0
Methotrexate,Crizotinib,SK-MEL-2,0
Methotrexate,Crizotinib,T-47D,1
Methotrexate,Crizotinib,UO-31,0
Methotrexate,Ruxolitinib,HS 578T,0
Methotrexate,Ruxolitinib,HT29,0
Methotrexate,Ruxolitinib,IGROV1,0
Methotrexate,Ruxolitinib,LOX IMVI,0
Methotrexate,Ruxolitinib,MCF7,0
Methotrexate,Ruxolitinib,NCI-H460,0
Methotrexate,Ruxolitinib,PC-3,0
Methotrexate,Ruxolitinib,RPMI-8226,0
Methotrexate,Ruxolitinib,SK-MEL-2,0
Methotrexate,Ruxolitinib,T-47D,0
Methotrexate,Ruxolitinib,UO-31,0
Methotrexate,Vemurafenib,HS 578T,0
Methotrexate,Vemurafenib,HT29,0
Methotrexate,Vemurafenib,IGROV1,0
Methotrexate,Vemurafenib,LOX IMVI,0
Methotrexate,Vemurafenib,MCF7,0
Methotrexate,Vemurafenib,NCI-H460,0
Methotrexate,Vemurafenib,PC-3,0
Methotrexate,Vemurafenib,RPMI-8226,0
Methotrexate,Vemurafenib,SK-MEL-2,0
Methotrexate,Vemurafenib,T-47D,0
Methotrexate,Vemurafenib,UO-31,0
Methotrexate,Everolimus,HT29,0
Methotrexate,Everolimus,LOX IMVI,0
Methotrexate,Everolimus,MCF7,0
Methotrexate,Everolimus,NCI-H460,0
Methotrexate,Everolimus,PC-3,0
Methotrexate,Everolimus,RPMI-8226,0
Methotrexate,Everolimus,T-47D,1
Methotrexate,Everolimus,UO-31,0
Methotrexate,Dacarbazine,HS 578T,0
Methotrexate,Dacarbazine,HT29,0
Methotrexate,Dacarbazine,IGROV1,0
Methotrexate,Dacarbazine,LOX IMVI,0
Methotrexate,Dacarbazine,MCF7,0
Methotrexate,Dacarbazine,NCI-H460,0
Methotrexate,Dacarbazine,PC-3,0
Methotrexate,Dacarbazine,RPMI-8226,0
Methotrexate,Dacarbazine,SK-MEL-2,0
Methotrexate,Dacarbazine,T-47D,0
Methotrexate,Dacarbazine,UO-31,0
Methotrexate,Allopurinol,HS 578T,0
Methotrexate,Allopurinol,HT29,0
Methotrexate,Allopurinol,IGROV1,0
Methotrexate,Allopurinol,LOX IMVI,0
Methotrexate,Allopurinol,MCF7,0
Methotrexate,Allopurinol,NCI-H460,0
Methotrexate,Allopurinol,PC-3,0
Methotrexate,Allopurinol,RPMI-8226,0
Methotrexate,Allopurinol,T-47D,0
Methotrexate,Allopurinol,UO-31,0
Abiraterone,Docetaxel,HS 578T,0
Abiraterone,Docetaxel,HT29,0
Abiraterone,Docetaxel,IGROV1,0
Abiraterone,Docetaxel,LOX IMVI,1
Abiraterone,Docetaxel,MCF7,0
Abiraterone,Docetaxel,NCI-H460,0
Abiraterone,Docetaxel,PC-3,0
Abiraterone,Docetaxel,RPMI-8226,0
Abiraterone,Docetaxel,SK-MEL-2,0
Abiraterone,Docetaxel,T-47D,1
Abiraterone,Docetaxel,UO-31,1
Abiraterone,Erlotinib,HS 578T,1
Abiraterone,Erlotinib,HT29,1
Abiraterone,Erlotinib,IGROV1,1
Abiraterone,Erlotinib,MCF7,0
Abiraterone,Erlotinib,NCI-H460,1
Abiraterone,Erlotinib,PC-3,0
Abiraterone,Erlotinib,RPMI-8226,0
Abiraterone,Erlotinib,SK-MEL-2,1
Abiraterone,Erlotinib,T-47D,1
Abiraterone,Erlotinib,UO-31,1
Abiraterone,Lapatinib,HS 578T,0
Abiraterone,Lapatinib,HT29,0
Abiraterone,Lapatinib,IGROV1,0
Abiraterone,Lapatinib,MCF7,0
Abiraterone,Lapatinib,PC-3,1
Abiraterone,Lapatinib,RPMI-8226,0
Abiraterone,Lapatinib,SK-MEL-2,1
Abiraterone,Lapatinib,T-47D,1
Abiraterone,Lapatinib,UO-31,0
Abiraterone,Sorafenib,HS 578T,0
Abiraterone,Sorafenib,HT29,0
Abiraterone,Sorafenib,IGROV1,0
Abiraterone,Sorafenib,LOX IMVI,0
Abiraterone,Sorafenib,MCF7,0
Abiraterone,Sorafenib,NCI-H460,0
Abiraterone,Sorafenib,PC-3,0
Abiraterone,Sorafenib,RPMI-8226,0
Abiraterone,Sorafenib,SK-MEL-2,0
Abiraterone,Sorafenib,T-47D,0
Abiraterone,Sorafenib,UO-31,1
Abiraterone,Lenalidomide,HS 578T,0
Abiraterone,Lenalidomide,HT29,0
Abiraterone,Lenalidomide,IGROV1,0
Abiraterone,Lenalidomide,LOX IMVI,0
Abiraterone,Lenalidomide,MCF7,0
Abiraterone,Lenalidomide,NCI-H460,0
Abiraterone,Lenalidomide,PC-3,0
Abiraterone,Lenalidomide,RPMI-8226,1
Abiraterone,Lenalidomide,SK-MEL-2,0
Abiraterone,Lenalidomide,T-47D,1
Abiraterone,Lenalidomide,UO-31,1
Abiraterone,Capecitabine,HS 578T,0
Abiraterone,Capecitabine,HT29,0
Abiraterone,Capecitabine,IGROV1,0
Abiraterone,Capecitabine,LOX IMVI,1
Abiraterone,Capecitabine,MCF7,0
Abiraterone,Capecitabine,NCI-H460,1
Abiraterone,Capecitabine,PC-3,0
Abiraterone,Capecitabine,RPMI-8226,0
Abiraterone,Capecitabine,SK-MEL-2,1
Abiraterone,Capecitabine,T-47D,0
Abiraterone,Capecitabine,UO-31,0
Abiraterone,Tretinoin,HS 578T,0
Abiraterone,Tretinoin,HT29,1
Abiraterone,Tretinoin,IGROV1,1
Abiraterone,Tretinoin,LOX IMVI,1
Abiraterone,Tretinoin,MCF7,0
Abiraterone,Tretinoin,NCI-H460,0
Abiraterone,Tretinoin,PC-3,1
Abiraterone,Tretinoin,RPMI-8226,1
Abiraterone,Tretinoin,SK-MEL-2,0
Abiraterone,Tretinoin,T-47D,1
Abiraterone,Tretinoin,UO-31,1
Abiraterone,Decitabine,HS 578T,1
Abiraterone,Decitabine,HT29,1
Abiraterone,Decitabine,IGROV1,0
Abiraterone,Decitabine,LOX IMVI,1
Abiraterone,Decitabine,MCF7,1
Abiraterone,Decitabine,NCI-H460,0
Abiraterone,Decitabine,PC-3,1
Abiraterone,Decitabine,RPMI-8226,1
Abiraterone,Decitabine,SK-MEL-2,0
Abiraterone,Decitabine,T-47D,0
Abiraterone,Decitabine,UO-31,1
Abiraterone,Teniposide,HS 578T,0
Abiraterone,Teniposide,HT29,1
Abiraterone,Teniposide,IGROV1,0
Abiraterone,Teniposide,LOX IMVI,0
Abiraterone,Teniposide,MCF7,0
Abiraterone,Teniposide,NCI-H460,0
Abiraterone,Teniposide,PC-3,0
Abiraterone,Teniposide,RPMI-8226,0
Abiraterone,Teniposide,SK-MEL-2,0
Abiraterone,Teniposide,T-47D,0
Abiraterone,Dactinomycin,HS 578T,1
Abiraterone,Dactinomycin,HT29,1
Abiraterone,Dactinomycin,IGROV1,1
